id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5071040441749097,OtO5m7l1f,6611837453,差不多_冬至e,老婆买的猿神启动！,,,,,0,5,11,2024-08-24 23:35,iPhone客户端,https://wx4.sinaimg.cn/large/007dsAXzly1hsze1xb6igj31400u0qbd.jpg,,,陕西,普通用户
5071039849826717,OtO4oFenr,5214776969,奇怪的胖子-,猿神，启动！,,,,,0,0,0,2024-08-24 23:32,iPhone 13 Pro Max,https://wx4.sinaimg.cn/large/005GUFHXly1hszdzs293xj33402c0kjq.jpg,,,内蒙古,黄V
5071037588836366,OtO0KB4K2,7241679851,是鹤芜湖,"你说得对你玩的是3A大作猿神，但是我玩的仅次于3A的2D游戏时空中的晦旅人,还有高于3A的4D策划，我也不输给你。如果你觉得我攻击了你最喜欢的四大名著衍生作品《黑神话：悟空》，你也可以攻击我最喜欢的跟四大名著没什么关系的作品《时空中的晦旅人》@时空中的绘旅人小晦，我为你套了个模板，你喜欢吗",,,时空中的绘旅人,,0,2,1,2024-08-24 23:23,vivo S17,,,,江西,黄V
5071031740137748,OtNRk0zPK,3611976512,余白婆婆,水灵灵的就猿神启动！#黑神话##黑神话悟空#,,,,"黑神话,黑神话悟空",0,5,8,2024-08-24 23:00,iPhone客户端,"https://wx1.sinaimg.cn/large/d74a6340gy1hszd1rtu1xj20u01400xs.jpg,https://wx3.sinaimg.cn/large/d74a6340gy1hszd1tld9aj20u0140q7w.jpg,https://wx4.sinaimg.cn/large/d74a6340gy1hszd1vaxidj20u014079t.jpg,https://wx3.sinaimg.cn/large/d74a6340gy1hszd1vz90nj20u0140167.jpg",,,四川,普通用户
5071028815139123,OtNMBlyV5,5716984225,能给我扇一下吗,土逼筒靴玩猿神玩魔怔了,,,,,0,0,0,2024-08-24 22:49,iPhone客户端,,,,浙江,普通用户
5071026260805038,OtNIu3nqu,7214971544,_刺O猬_,最近因为猿神而上蹿下跳的某gay其实是自由主义至上，别人因为女权或性少数的原因希望他别做什么，他偏要反其道行之。但这类自由主义者的幽默之处在于一旦他的权威被同一群体或友好群体挑战，却又怒不可遏，觉得自己被所有人背叛了。,,,,,0,2,0,2024-08-24 22:38,Redmi K20 Pro 尊享版,,,,江苏,普通用户
5071024773405516,OtNG5ehVG,5236600850,今生不再会有悲喜,高强度猿神整得腱鞘炎犯了。。。,,,,,0,0,2,2024-08-24 22:33,iPhone客户端,,,,上海,普通用户
5073874725113028,OuZOMls8c,7774341624,唠詹日常,昨天三个小时忘记保存，白玩儿。今天三个小时没网费电脑关机了，白玩儿。连续两天下午我在游泳跟猿神之间我选择了猿神，但是傻呗寅虎我是真的一下也不想再打了啊！焯！！！,,,,,0,4,1,2024-09-01 19:17,iPhone客户端,https://wx4.sinaimg.cn/large/008u8loQly1ht8eqbz1k0j30wr1z0e34.jpg,,,河南,普通用户
5073874678448298,OuZOHzrMS,7282617971,是小号很暴躁82508,听说猿神那个覆面角色要进池，又是一个冰系男，看起来和别的成男帅的不一样……我这辈子被冰系男毁了,,,,,0,0,0,2024-09-01 19:17,杜城女友的iPhone客户端,,,,陕西,普通用户
5073873989012028,OuZNABOri,3225510365,圣衣雪琳,#王一博就这么水灵灵的游过去了#从瀑布下来，王一博躺平晒干衣服，顺便闭目养神一会儿！#王一博早上四点起床追长臂猿#,,,,"王一博就这么水灵灵的游过去了,王一博早上四点起床追长臂猿",18,6,149,2024-09-01 19:14,Xiaomi 13 Ultra,,"http://f.video.weibocdn.com/o0/PSfW4PBYlx08hGjQnxvW01041200jCXw0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726081467&ssig=4gcMXMY1EU&KID=unistore,video",,北京,金V
5073873204676636,OuZMkjCBC,7282617971,是小号很暴躁82508,猿神冰系男，黄金塔底层般的存在，对我说的是一再跳复刻的莱欧斯利,,,,,0,0,0,2024-09-01 19:11,杜城女友的iPhone客户端,,,,陕西,普通用户
5073871801680409,OuZK4739n,5936347659,Nbd_MrHz,猿神，启动！但是好难，打不了一点,,,,,0,0,1,2024-09-01 19:06,HUAWEI MatePad Pro,"https://wx3.sinaimg.cn/large/006tKjcTgy1ht8f83jn0dj335s2dc7wi.jpg,https://wx2.sinaimg.cn/large/006tKjcTgy1ht8f7u8t5dj335s2dc1ky.jpg,https://wx4.sinaimg.cn/large/006tKjcTgy1ht8f7wrjd6j335s2dce83.jpg,https://wx2.sinaimg.cn/large/006tKjcTgy1ht8f80c99dj335s2dce85.jpg",,,浙江,普通用户
5073869095833831,OuZFHotE3,3883139445,你倒是跑啊yuya,猿神，启动,,,,,0,0,0,2024-09-01 18:55,Redmi K60,https://wx2.sinaimg.cn/large/e7740175gy1ht8exfnmkoj23kg2og7wl.jpg,,,湖南,普通用户
5073857222281863,OuZmy9zCf,2095509745,自己的不足,任务完成猿神启动！,,,,,0,0,0,2024-09-01 18:08,小米9,https://wx3.sinaimg.cn/large/7ce6f0f1gy1ht8dijf5wkj23342bckjn.jpg,,,广东,普通用户
5073851429950158,OuZdcFKuq,7517311423,RyodFC,猿神，启动！,,,,,0,0,0,2024-09-01 17:45,iPhone客户端,https://wx3.sinaimg.cn/large/008cJS6rgy1ht8cw7qtp4j33402c0u0z.jpg,,,广东,普通用户
5073849530715919,OuZa930f5,3017178643,去你的久别重逢,神猿，启动！,,,,,0,4,2,2024-09-01 17:37,iPhone客户端,https://wx2.sinaimg.cn/large/b3d67e13gy1ht8code7dnj23402c0b2b.jpg,,,福建,普通用户
5073558212707020,OuRAhbmdC,2532366193,倒吊无瑕牛蛙君Lilith,今儿个把隐藏结局通了，发现网上这嗨神话已经被喷这个烂那个瓜都快变成《猿神》了，莫名其妙两个礼拜过去我就也是猿批了（悲）,,,,,0,0,0,2024-08-31 22:20,iPhone客户端,,,,上海,普通用户
5070321835574286,Otvojno7Q,6587424865,NeverArrived,猿神，启动！！！,,,,,0,6,6,2024-08-22 23:59,iPad Pro,"https://wx4.sinaimg.cn/large/007bOa89gy1hsx3isvkvij31ac1uc48v.jpg,https://wx1.sinaimg.cn/large/007bOa89gy1hsx3isdsasj31mr12ck2j.jpg",,,广东,普通用户
5070321654170674,Otvo1huYW,5559879527,Jason_X0,猿神启动！,,,,,0,2,1,2024-08-22 23:59,iPhone 15 Pro Max,https://wx2.sinaimg.cn/large/0064gGEfly1hsx3i6jjcmj32ps1j01kx.jpg,,,山东,普通用户
5070321126218924,Otvnaq5Pe,6424877505,当麻铁彦,猿神启动！,,,,,0,14,11,2024-08-22 23:57,三星Galaxy Z Fold5,"https://wx4.sinaimg.cn/large/0070O88xgy1hsx3b33vehj32d035cb29.jpg,https://wx3.sinaimg.cn/large/0070O88xgy1hsx3bcwc0nj31op19j7r9.jpg,https://wx3.sinaimg.cn/large/0070O88xgy1hsx3exg7hcj33342bcx6p.jpg,https://wx2.sinaimg.cn/large/0070O88xgy1hsx3ezrnnnj33342bckjn.jpg,https://wx3.sinaimg.cn/large/0070O88xgy1hsx3fnc9qxj31900u0ah9.jpg,https://wx2.sinaimg.cn/large/0070O88xgy1hsx3fpso04j32bc334e83.jpg,https://wx3.sinaimg.cn/large/0070O88xgy1hsx3fr3c0wj32bc334u0x.jpg,https://wx3.sinaimg.cn/large/0070O88xgy1hsx3ft4shyj32bc3347wj.jpg,https://wx3.sinaimg.cn/large/0070O88xgy1hsx3fz04hkj32bc334hdu.jpg",,,上海,普通用户
5070321088728473,Otvn6ACFP,2831958911,有鼠晒bot米耶咩不当社畜啦,#黑猿神吃侵权官司拖着拒不理赔#,,,,黑猿神吃侵权官司拖着拒不理赔,0,0,0,2024-08-22 23:56,iQOO Neo5 生而为赢,,,,上海,普通用户
5070319895451408,OtvlbmS9W,6793313227,萬變無壹,猿神启动,,,,,0,0,0,2024-08-22 23:52,华为Mate30E Pro 5G,"https://wx2.sinaimg.cn/large/007pK36bgy1hsx3b1qqo1j30u01hbakh.jpg,https://wx2.sinaimg.cn/large/007pK36bgy1hsx3b2oh46j32tc240b2b.jpg",,,江苏,普通用户
5070318240531731,Otviw2ekj,7916872963,噼里啪啦打火机,【】鲶///鱼/夜/话播猿神了,,,,,0,8,54,2024-08-22 23:45,,,,,浙江,金V
5070316735300747,Otvg5meXV,7806406438,智昊今天玩什么,猿神！启动！,,,,,0,0,1,2024-08-22 23:39,微博网页版,https://wx1.sinaimg.cn/large/008wiSVgly1hsx2y0t2rpj31z4140u0z.jpg,,,浙江,普通用户
5070315998676436,OtveTAp8w,2761023797,骨盘少女-tommy,[直播]猿神启动！-骨盘少女Channel-房间号1939024499O网页链接,,,,,0,0,5,2024-08-22 23:36,哔哩哔哩移动客户端,,,,上海,黄V
5070315887791080,OtveIwGOA,1720537660,雪路遥,爱男姐怎么又又又闹笑话了不过话说回来我无原则无条件滋瓷猿神哥二刺猿和各种梦女大乱炖耶,,,,,0,0,0,2024-08-22 23:36,iPhone客户端,,,,浙江,普通用户
5069234704484857,Ot36SiOIp,7239255204,ashinouo,特意整个新号拿大树守卫练手状态火热迎接明天猿神#黑神话悟空##艾尔登法环#,,,,"黑神话悟空,艾尔登法环",0,1,1,2024-08-19 23:59,iPhone客户端,"https://wx2.sinaimg.cn/large/007TVaYIgy1hstmno9prgj31hc0u0h3r.jpg,https://wx4.sinaimg.cn/large/007TVaYIgy1hstmnqhjimj30zu25onpd.jpg",,,江苏,普通用户
5069234629777032,Ot36KF1s4,5954972470,Eternity1459,猿神，启动！@宇酱也要二次元后宫_喵黑神话悟空超话#黑神话悟空#,,,宇酱也要二次元后宫_喵,黑神话悟空,0,4,4,2024-08-19 23:59,iPhone客户端,"https://wx2.sinaimg.cn/large/006v0sn4gy1hstmo0bg35j30z00jsn03.jpg,https://wx3.sinaimg.cn/large/006v0sn4gy1hstmnzhfmhj30n00zjgq1.jpg,https://wx1.sinaimg.cn/large/006v0sn4gy1hstmo1c4g6j32c0340b2b.jpg",,,海南,普通用户
5069233573072797,Ot353cTnf,1653441100,普通老青,猿神，启动！,,,,,0,0,0,2024-08-19 23:55,Xiaomi 12S Ultra,https://wx3.sinaimg.cn/large/628d824cly1hstmjognzej20xb0m9dgj.jpg,,,安徽,普通用户
5069232425405611,Ot33cmGfh,2407268652,K2SO4丶,与猿神的距离只有129G！,,,,,0,4,3,2024-08-19 23:50,微博网页版,https://wx2.sinaimg.cn/large/8f7c012cgy1hstmdpaoxdj20lb093wj0.jpg,,,广东,普通用户
5069232255274596,Ot32Vm8a8,2284485303,你好再見祝你好運,猿神，8月20号10点启动,,,,,0,0,0,2024-08-19 23:50,微博网页版,https://wx2.sinaimg.cn/large/882a7ab7ly1hstmdw2qitj20ga07wmzi.jpg,,,河南,普通用户
5069231110488181,Ot31522ZT,6625540878,__初色__,我要玩猿神！！！但是我ps5在学校,,南京,,,0,0,2,2024-08-19 23:45,小米10 至尊纪念版,,,,江苏,普通用户
5069230552383754,Ot30ba07E,5096522828,克劳修斯吃小土豆,猿神，启冻！#黑神话悟空#,,,,黑神话悟空,0,1,0,2024-08-19 23:43,Xiaomi 14,https://wx3.sinaimg.cn/large/005yUup6gy1hstm6xu3aij30fz06gtag.jpg,,,上海,普通用户
5069230525645231,Ot308nGA7,5504208280,Mktubu,猿神，启动！,,,,,0,2,1,2024-08-19 23:43,iPhone客户端,"https://wx2.sinaimg.cn/large/0060v60Ugy1hstm4bkocnj31gc139wvo.jpg,https://wx3.sinaimg.cn/large/0060v60Ugy1hstm70verjj31nc0otqmd.jpg,https://wx1.sinaimg.cn/large/0060v60Ugy1hstm6cpylwj30re0ayq5b.jpg",,,湖北,普通用户
5069230267958274,Ot2ZIxojg,3219528253,NornsTheWhisperer,猿神，启动！,,,,,0,4,2,2024-08-19 23:42,,https://wx4.sinaimg.cn/large/bfe61a3dgy1hstm6080kcj20u01hcgsl.jpg,,,四川,普通用户
5072817305420748,OuyjgmKbq,5514937364,SecondFloorJumper,今年tm不去核聚变了，真tm怕那猿神贴脸,,,,,0,0,0,2024-08-29 21:15,iPhone客户端,,,,北京,普通用户
5072791449371856,OuxDyDk2Y,5705217459,组会该你讲了,猿神，启动！黑猴英文名叫BlACKMYTHWUKONG外网简称为BMW正好是弼马温拼音首字母#黑神话悟空##steam游戏#Steam超话,,,,"黑神话悟空,steam游戏",0,0,7,2024-08-29 19:33,Steam超话,https://wx4.sinaimg.cn/large/006e6vGrly1ht4z2votp1j30y60nh7mq.jpg,,,山东,普通用户
5072791345043215,OuxDol9Yb,6569134534,月以岚,好吧，猿神里的哪吒实在是漂亮。冷脸杀神的感觉还是很到位的……只是说哪吒。,,,,,0,1,0,2024-08-29 19:32,Android,,,,重庆,普通用户
5072782788926559,OuxpABscL,3176105483,苍龙飞天79,#展现炫酷国风的黑神话悟空太炸裂#【直播｜#黑神话悟空猿神启动#！】8月20日上午10点，国产首款大型3A游戏大作《黑神话：悟空》上线！作为国产游戏崛起的标志性作品，《黑神话：悟空》以《西游记》为背景，使用虚幻引擎5，展现了极高的画面精度，每个场景都堪称照片级别。锁定@重庆广电第1眼直播间，记者带你重走西游，“猿神”启动！#哪个天命人今天还没玩到黑神话悟空#L重庆广电第1眼的微博视频黑神话悟空猿神启动！,,,重庆广电第1眼,"展现炫酷国风的黑神话悟空太炸裂,黑神话悟空猿神启动,哪个天命人今天还没玩到黑神话悟空",1,1,1,2024-08-29 18:58,微博视频号,,"http://live.video.weibocdn.com/5069182637703408_wb720avc_index.m3u8?ori=0&ps=1BVp4ysnknHVZu&Expires=1726081581&ssig=UnLQtiSnfw&KID=unistore,video",,江苏,红V
5072775615611945,Ouxe1nxVf,7901600607,面包全部拿去喂类型学妹,14022【呆呆生气】猿神启动,,,,,0,1,7,2024-08-29 18:30,微博轻享版,,,,上海,金V
5072771791197569,Oux7R51xD,7748049498,压力那么大咯,猿神启动！,,,,,0,0,0,2024-08-29 18:15,iPhone客户端,https://wx4.sinaimg.cn/large/008sm1Cigy1ht4wwlicd2j30rl0catie.jpg,,,浙江,普通用户
5068871243402300,OsTEEeh5O,5028452177,咸蛋黄超人超能吃,小姐姐你是真抽血，骂错人不打算道个歉吗@草薙理解玩猿神抽个奖还给你挑上了，给你能的,,,草薙理解玩猿神,,0,0,0,2024-08-18 23:55,vivo X100s,"https://wx2.sinaimg.cn/large/005uiS7ngy1hssgx28bnmj30z01anarv.jpg,https://wx2.sinaimg.cn/large/005uiS7ngy1hssgx2rcfvj30z00w2al4.jpg",,,上海,普通用户
5068862722940034,OsTqUckPU,2689486174,cccan1slupus,猿神！启动！,,,,,0,4,2,2024-08-18 23:21,iPhone客户端,https://wx4.sinaimg.cn/large/a04e4d5ely1hssfyb2up0j23402c0u0y.jpg,,,甘肃,普通用户
5068856420997294,OsTgK4bro,6311963074,崔不困啊,猿神，已下载，静待发售,,,,,0,0,1,2024-08-18 22:56,一加 Ace 2 Pro,https://wx1.sinaimg.cn/large/006TalW2gy1hssf7py1n3j335s2dc1kz.jpg,,,广东,普通用户
5068853097010462,OsTbntpJY,2155141397,nilptr,猿神！______！#黑神话悟空#,,,,黑神话悟空,0,0,0,2024-08-18 22:43,微博网页版,https://wx1.sinaimg.cn/large/8074d915gy1hsseox3rhfj20i109r77o.jpg,,,江苏,普通用户
5068852029294537,OsT9ECZVT,2747063483,杨文彬Wenbin,落地北京，猿神，（）！,,,,,0,2,4,2024-08-18 22:39,iPhone 15 Pro Max,"https://wx1.sinaimg.cn/large/a3bcdcbbgy1hsseq49yhyj24eo3b01l0.jpg,https://wx1.sinaimg.cn/large/a3bcdcbbgy1hsseptyy97j22c0340u0x.jpg",,,北京,黄V
5068851710527689,OsT992dh7,2207897615,临研人的日常,猿神！启动！,,,,,0,2,5,2024-08-18 22:38,Redmi Note 11 5G,https://wx4.sinaimg.cn/large/8399d80fly1hsseoqcihwj235c2dcb2a.jpg,,,北京,普通用户
5068845347774659,OsSYSwCxJ,6260725071,她说夜的第七章,猿神，启动！（下周）,,,,,0,0,3,2024-08-18 22:12,Xiaomi 13 Ultra,https://wx3.sinaimg.cn/large/006PHmADgy1hssdy74vcfj31qb12ab29.jpg,,,江苏,普通用户
5068842091152760,OsSTD4PSU,5689295675,三国sanzang,猿神启动,,,,,0,2,1,2024-08-18 21:59,iPhone客户端,"https://wx4.sinaimg.cn/large/006d1HHtly1hssdl1hnicj31z4140u0x.jpg,https://wx1.sinaimg.cn/large/006d1HHtly1hssdl2iy3dj33402c0hdu.jpg",,,山东,普通用户
5068505206229116,OsK8gq8tC,5693030155,鰍刀魚不過期,猿神，启动！,,,,,0,2,1,2024-08-17 23:41,iPhone客户端,"https://wx1.sinaimg.cn/large/006dhnd1ly1hsraw7ilwjj31z4140qv5.jpg,https://wx4.sinaimg.cn/large/006dhnd1ly1hsravyri3uj31z4140npd.jpg",,,陕西,普通用户
5068499351772053,OsJYP7qZv,1653554987,-Xiaoxiang-,谢谢宝宝送来的豪华版猿神！！！鱼贝贝七动！！！,,广州,,,0,0,3,2024-08-17 23:17,iPhone 15 Pro Max,https://wx3.sinaimg.cn/large/628f3f2bgy1hsra5esdsij22c0340kjm.jpg,,,广东,普通用户
5068490962632843,OsJLib2Vd,7651775327,罗德lian白,在gacha手游爱上赔钱货的一生，所以我现在还待在1999同时重氪两个号，你只要有辅助什么fw都能抬起来。猿神和冥钞是真的不行。,,,,,0,1,1,2024-08-17 22:44,Xiaomi 14,"https://wx4.sinaimg.cn/large/008lQ4j5gy1hsr96roburj30nu1mw42v.jpg,https://wx1.sinaimg.cn/large/008lQ4j5gy1hsr96s84jrj30np1nltcu.jpg",,,广东,黄V
5068477740356051,OsJpY1uCL,2105955175,卡卡罗特leo,玩个三周目磨下时间，等着20号猿神#黑神话悟空##你会购买黑悟空瑞幸联动饮品吗#L卡卡罗特leo的微博视频,,,,"黑神话悟空,你会购买黑悟空瑞幸联动饮品吗",0,12,2,2024-08-17 21:52,iPhone 15 Pro Max,,"http://f.video.weibocdn.com/o0/tyAPCvHglx08hizbweFq010412005pHf0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726081602&ssig=gAWewI4ITl&KID=unistore,video",,河南,普通用户
5068475600997364,OsJmw4bsw,5824055140,瓜瓢山鲁迅分迅,我不行了，我现在就要启动猿神！,,,,,0,1,3,2024-08-17 21:43,魅族 21 PRO AI 终端,https://wx4.sinaimg.cn/large/006m98Negy1hsr7hk2atoj31z4140kjl.jpg,,,湖北,普通用户
5068469786121651,OsJd8pGwj,5188471125,玩毛球的喵豆,等着20号猿神，启动！,,,,,0,0,1,2024-08-17 21:20,iPhone客户端,https://wx1.sinaimg.cn/large/005F8im9ly1hsr6trrr5cj30zu0o5q81.jpg,,,陕西,普通用户
5068467271374291,OsJ955LvZ,1936838955,0D9E4659946200F3,坐等猿神启动了,,,,,0,0,0,2024-08-17 21:10,Xiaomi 13 Ultra,https://wx4.sinaimg.cn/large/7371d12bgy1hsr6j6o38jj20u20u077m.jpg,,,上海,普通用户
5068434937219160,OsIiVui24,5361289711,天逸森森,猿神真好玩,,,,,0,1,1,2024-08-17 19:01,iPhone客户端,,,,上海,普通用户
5068146647767756,OsANWwAKo,5720863442,阿治同学,猿神启动,,,,,0,0,3,2024-08-16 23:56,iPhone客户端,https://wx4.sinaimg.cn/large/006fa9V0ly1hsq5pqljolj32c0340npd.jpg,,,北京,普通用户
5068145823846998,OsAMCg8Mm,6597333283,我干嘛啊啊啊,#黑神话IGN10分#猿神，启动！,,,,黑神话IGN10分,0,0,0,2024-08-16 23:53,HUAWEI Mate 60 Pro,https://wx2.sinaimg.cn/large/007ctJLlly1hsq5m6rerbj30z023kaiv.jpg,,,山东,普通用户
5068143099905899,OsAIdFyYz,7190721653,绿锂Aerith,#黑神话IGN10分#ps5测评怎么不放出来猿神真的闹麻了,,,,黑神话IGN10分,0,1,1,2024-08-16 23:42,HUAWEI Pura 70 Pro+,,,,江苏,普通用户
5068142183189833,OsAGKdnOV,1886506962,La_phone,猿神，我的猿神,,,,,0,1,2,2024-08-16 23:38,微博网页版,"https://wx3.sinaimg.cn/large/7071cfd2gy1hsq53g91mej208i02l3yj.jpg,https://wx1.sinaimg.cn/large/7071cfd2gy1hsq53m2dtjj20g005c0tf.jpg,https://wx3.sinaimg.cn/large/7071cfd2gy1hsq53oo16vj20ho04ejrt.jpg",,,广东,普通用户
5071741308899127,Ou6jMBl4j,7237998505,行路人张鳐,想玩儿猿神,,,,,0,0,1,2024-08-26 22:00,iQOO Neo8,,,,天津,普通用户
5071738737790645,Ou6fDwGHz,1678362110,蜜三刀蜜三刀,什么时候看到猿神，原神，鸢神，袁神的梗能不笑。,,,,,0,0,7,2024-08-26 21:50,,,,,上海,普通用户
5071389142287563,OtX9M9B6b,7468409247,穿云落缨Q,猿神，启动！,,,,,0,0,2,2024-08-25 22:40,iQOO Neo9 Pro,,,,江苏,普通用户
5071383748935902,OtX14BuDs,5679089808,小弧冲浪专用,自从游戏本到了王者已经好久没碰了天天高强度打瓦打猿神,,,,,0,1,1,2024-08-25 22:19,iPhone客户端,https://wx4.sinaimg.cn/large/006ckSGIgy1ht0hhig4edj31hc0u0qdt.jpg,,,湖南,普通用户
5071381563179938,OtWXydlfk,6417344236,想和shy老师击剑,也算是玩上了猿神,,,,,0,2,3,2024-08-25 22:10,iPhone客户端,"https://wx1.sinaimg.cn/large/0070iwocgy1ht0h63fsfjj30on0ifmzr.jpg,https://wx3.sinaimg.cn/large/0070iwocgy1ht0h63y1syj30u01hcgt7.jpg,https://wx2.sinaimg.cn/large/0070iwocgy1ht0h64tcyjj31hc0u04d3.jpg",,,湖北,普通用户
5071380159398601,OtWVhDr0l,2079002861,馬路殺手羅小冬,这几天玩猿神，土地庙上香都是拔根毫毛直接变，甩几下熄火想起05年初一的时候，有段时间不知为啥，每天上课走神就开始拔头发玩拔到啥程度呢，过了一两个月有次被家里人发现，咦你头发怎么有一块特别稀这才收手停下来。后来那块在半年之内又陆续长起来了，只能说当年确实图样图森破。,,,,,0,0,0,2024-08-25 22:05,微博网页版,,,,重庆,普通用户
5071378745924489,OtWT0oReh,6715072238,熬夜有猫推定,玩冥钞，在角色方面，玩得比猿神还气人，毕竟冥钞太爱冻肉sgz了，不过404以后，猿神不好说一定比冥钞强就游戏体验上来讲，猿神比冥钞逆天多了可以说如果不在乎角色性别和待遇的话，还是冥钞舒坦点,,,,,0,0,0,2024-08-25 21:59,别玩二游Android,,,,河南,普通用户
5071377814787789,OtWRvk5wp,2342483924,冬荫功的阴,猿神启动！,,,,,0,7,0,2024-08-25 21:55,HUAWEI Mate 60 Pro,https://wx4.sinaimg.cn/large/8b9f77d4gy1ht0gt4zmtsj21hc0u07jj.jpg,,,福建,普通用户
5071023030405946,OtNDh1HBw,3812769296,__丶Reset,猿神启动！（ps：1050ti开最低画质，勉强能玩）,,上海,,,0,0,7,2024-08-24 22:26,HUAWEI Mate 60 Pro,"https://wx3.sinaimg.cn/large/e3423e10gy1hszbza6t8mj235s2dcx6r.jpg,https://wx1.sinaimg.cn/large/e3423e10gy1hszbzc15u7j235s2dce84.jpg,https://wx3.sinaimg.cn/large/e3423e10gy1hszbzd9zldj235s2dce82.jpg",,,上海,普通用户
5071022456308989,OtNClqtfT,5627868988,Nogoddessso,猿神，迷路！,,杭州,,,0,0,1,2024-08-24 22:23,Xiaomi 12S Pro,https://wx4.sinaimg.cn/large/0068RXOsgy1hszbzso0wlj30hs0j7jsc.jpg,,,浙江,普通用户
5071022103728840,OtNBMfE2A,6650619989,蒜香金沙排骨,小学生有原神，女的有鸢神，男的有猿神，这个世界也算是好起来了,,,,,0,2,12,2024-08-24 22:22,iPhone 13,,,,美国,普通用户
5071020984375470,OtNzYimg6,5772114045,Idlemovie,猿神，启动！#电影正当夏##黑神话悟空#,,,,"电影正当夏,黑神话悟空",0,4,8,2024-08-24 22:18,黑鲨4S,"https://wx4.sinaimg.cn/large/006iDcxDly1hszbtq5tnfj30u0140k0z.jpg,https://wx4.sinaimg.cn/large/006iDcxDly1hszbtskbm4j30u01407eb.jpg,https://wx1.sinaimg.cn/large/006iDcxDly1hszbtt4l09j30u0140woj.jpg",,,陕西,金V
5071020945575965,OtNzUnoyV,6489054417,今天你听玫瑰了吗,猿神启动！,,,,,0,0,0,2024-08-24 22:17,HUAWEI Pura 70 Pro,https://wx1.sinaimg.cn/large/00759pu1ly1hszbtnbx2vj30rp0ayqc5.jpg,,,山西,普通用户
5071020914638985,OtNzRjsOl,1928619065,阿窕窕,我悟了，其实这也是猿神,,,,,0,0,1,2024-08-24 22:17,微博网页版,https://wx3.sinaimg.cn/large/72f46439ly1hszbt7ceprj208l08mwes.jpg,,,辽宁,普通用户
5071019708782154,OtNxUAQDE,2468523451,Hx要往前看,猿神，启动！,,,,,0,1,0,2024-08-24 22:12,Android,https://wx3.sinaimg.cn/large/9322adbbgy1hszbo2xrn1j21z41401kz.jpg,,,上海,普通用户
5071018745925405,OtNwmoRt3,7732948617,知名保护废物-,猿神！启动！,,哈尔滨·黑龙江大学,,,0,0,7,2024-08-24 22:09,缺钱版iPhone 12 Pro,https://wx2.sinaimg.cn/large/008rkFbHly1hszbkfaw9uj32c0340x6q.jpg,,,黑龙江,普通用户
5071018470935055,OtNvV3Vfx,6619406764,多次拒绝迪丽热八,猿神启动！！！,,,,,0,0,0,2024-08-24 22:08,iPhone客户端,"https://wx2.sinaimg.cn/large/007dYm5egy1hszbjevv7gj31400u045y.jpg,https://wx2.sinaimg.cn/large/007dYm5egy1hszbjehiiej30rc0rcwfu.jpg",,,湖南,普通用户
5067780816112647,OsrhTpEb5,1895037825,小小娇-echo,"放假的那天，心想：""这工作可真好啊，五十天的假期，拿公务猿跟我换也不换啊""现在临近开学了，想辞职的心思简直达到了顶峰根本提不起半点精气神回去上课，一心只想辞职",,,,,0,0,2,2024-08-15 23:42,iPhone客户端,,,,云南,普通用户
5067771525731725,Osr2Uo35b,6068039264,蒜蓉克氏原螯虾,稳啦！准备猿神启动,,,,,0,2,4,2024-08-15 23:05,Xiaomi 13,https://wx2.sinaimg.cn/large/006CESd2ly1hsoymkq0xpj31z4140npd.jpg,,,北京,普通用户
5067769566986292,OsqZKtjs8,7313622893,在别人的老公床上漫游,牙刷，今天发了48个视频的间歇看完了鬼灭之刃无限城篇的漫画，一整天没说过一句好想老公，二刺猿的威力也太强大了二刺猿之神降临。。,,,,,0,1,1,2024-08-15 22:58,犬の卵HarmonyOS设备,https://wx4.sinaimg.cn/large/007YXdpzgy1hsoyen1krtj305k05kwf0.jpg,,,重庆,普通用户
5067766713288666,OsqV9dNx0,5197095147,凢竹,猿神！,,,,,0,2,7,2024-08-15 22:46,iPhone客户端,"https://wx4.sinaimg.cn/large/005FItRhly1hsoy25731ij31400u0wog.jpg,https://wx1.sinaimg.cn/large/005FItRhly1hsoy25k1qaj30u01t1gqv.jpg",,,北京,普通用户
5067765809153594,OsqTGCpgC,6018259307,蜉蝣中子星,。。。我感觉我微信那男的会在发售后狠狠给我发猿神看看什么时候到达容忍极限,,,,,0,0,0,2024-08-15 22:43,Android,,,,广东,普通用户
5067737124570826,Osq9qjb50,5393124389,懂魔法的猫,终于发货了赶得上黑神话猿神发布,,,,,0,0,0,2024-08-15 20:49,HUAWEI Mate 40 Pro,https://wx2.sinaimg.cn/large/005SZ01fly1hsounzkovej30w00t4jva.jpg,,,北京,普通用户
