id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5077311243682683,Owrdyfs27,5143299974,AAA极狐_浮经理,#微博卡片背景#我正在使用#黑神话悟空#会员专属卡片背景，你也快带上吧！O卡片背景：黑神话悟空,,,,"微博卡片背景,黑神话悟空",0,0,0,2024-09-11 06:53,微博会员中心,,,,北京,普通用户
5077310509941709,OwrcmFIi9,2138456601,诚信广东,"2024国产电影《黑神话-悟空》（高清完整版）L优佳80的微博视频转存～#诚信,我们的核心价值观#",,,,"诚信,我们的核心价值观",0,0,0,2024-09-11 06:50,微博视频号,,"http://f.video.weibocdn.com/o0/LdTjzOR6lx08hQOAUhqM0104122pSH6u0E0R0.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079187&ssig=iuGISSsXK1&KID=unistore,video",,,蓝V
5077310091035325,OwrbH4lkN,1310897954,卧拥冰雪绽放盛夏,#微博头像挂件#我正在使用“黑神话悟空”头像挂件，你也快来戴上试试吧~O头像挂件：黑神话悟空,,,,微博头像挂件,0,1,0,2024-09-11 06:48,微博会员中心,,,,北京,黄V
5077310058005970,OwrbDxAIy,7741378212,西鱼徐ii,#微博头像挂件#我正在使用“黑神话悟空”头像挂件，你也快来戴上试试吧~O头像挂件：黑神话悟空,,,,微博头像挂件,0,1,0,2024-09-11 06:48,微博会员中心,,,,山东,普通用户
5077309092004864,Owra58pyw,2642143531,辽宁铁岭消防,#辽宁消防云科普#《黑神话：悟空》奇幻世界里的消防密码。@锦州消防#消防蓝朋友#L辽宁消防的微博视频,,,锦州消防,"辽宁消防云科普,消防蓝朋友",0,0,0,2024-09-11 06:44,微博视频号,,"http://f.video.weibocdn.com/o0/2I4EaQFMlx08hU2atmDu010412018Zoj0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079200&ssig=88zqG%2Fad2S&KID=unistore,video",,,蓝V
5077297317020439,OwqR5tskT,1275418863,阿根廷往事,今天这球不输，就再买一份《黑神话：悟空》的PC版庆祝下,,,,,0,0,1,2024-09-11 05:57,微博网页版,https://wx2.sinaimg.cn/large/4c0558efgy1htjcn0rfloj214e0wo4qp.jpg,,,湖北,红V
5077296959193209,OwqQvCzzz,7563315713,小李是波斯它哥,赵子昨天给买了一个顶级ps5手柄，今天病假在家通关了黑神话，看来这手柄约等于我的如意金箍棒了然后一定要吹一下黑神话：悟空这个游戏，说实话我从来没想过游戏能够和西游融合如此深刻，每一个章节的主题都和大圣本身环环相扣，每一段cg，念白，包括每一个布景，都十分考究，团队在这些方面上下的心血真的一眼便知，这也是第一个让我完全沉浸在剧情之中的游戏，最后boss前面的念白，86版西游主题曲响起来的时候我居然直接红了眼眶。关于剧情之外的游戏质量，没地图，判定奇怪等问题确实存在，但是动作设计非常用心，可能是设计金箍棒吧，我感受到了每个设计者倾注的心血和尊重。“哥哥们，饮了这杯，我们一起打上凌霄宝殿！”,,,,,0,3,3,2024-09-11 05:56,iPhone 13 Pro,,,,美国,普通用户
5077296861938117,OwqQm88bX,1955787664,瓏大侠,#黑神话悟空#火焰山五行战车篇#只为记录黑神话的瞬间#,,北京·火焰山,,"黑神话悟空,只为记录黑神话的瞬间",0,0,0,2024-09-11 05:56,iPhone客户端,"https://wx4.sinaimg.cn/large/7492f390ly1htjcje4gp4j21hc0u0npe.jpg,https://wx4.sinaimg.cn/large/7492f390ly1htjcjfccsrj21hc0u07wi.jpg,https://wx4.sinaimg.cn/large/7492f390ly1htjcjcxp5sj21hc0u0npd.jpg,https://wx2.sinaimg.cn/large/7492f390ly1htjcjgjuofj21hc0u0e82.jpg,https://wx2.sinaimg.cn/large/7492f390ly1htjcjhu24dj21hc0u07wi.jpg,https://wx4.sinaimg.cn/large/7492f390ly1htjcjiv3ejj21hc0u0u0x.jpg,https://wx4.sinaimg.cn/large/7492f390ly1htjcjjvkrzj21hc0u04qq.jpg,https://wx1.sinaimg.cn/large/7492f390ly1htjcjlk219j21hc0u01kx.jpg,https://wx2.sinaimg.cn/large/7492f390ly1htjcjn2uz7j21hc0u04qq.jpg",,,北京,普通用户
5077295129690315,OwqNyEETp,6605843852,炸人的小跟班呀,感谢宋轶，你就是我的偶像#黑神话悟空#小众#大学生#中药茶饮###宋轶#L炸人的小跟班呀的微博视频,,,,"黑神话悟空,大学生,宋轶",0,1,0,2024-09-11 05:49,微博视频号,,"http://f.video.weibocdn.com/o0/5jQwRptDlx08hVnqyZTi010412006akL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079213&ssig=%2BC7Oil8l6o&KID=unistore,video",,北京,金V
5077294705541337,OwqMSnfyp,2057531375,塔罗小王子Jasper,畏高迷路晕筋斗云手残被虐想摔手柄但我还是工作之余半个月通关了黑神话悟空要知道我几乎所有热门游戏都买了至今打通的寥寥无几每天听着小曲翻看影神录里的妖怪传记对着攻略挖掘隐藏路线跟宝物连做梦都是西游里的快意恩仇神佛轶事除了惊叹制作团队对场景文物的考究每个章节动画的精妙和生动最触动我的还是他们对原著的细节致敬和改编把阶层的无奈和困顿巧妙的运用第九艺术呈现出来记得一个评测博主说过一句总结他说最后心里萌生一句很土气的话黑神话就是给这个时代给所有等待期盼着的玩家给看着86版西游长大的孩子们一封最美的情书我玩到不自觉落泪的一幕情节就是视频里八戒重回花果山这段简直是情怀暴击外表像只随行宠物的贫嘴小猪带着那个熟悉的声音和个性是宁愿我们放弃心疼我们牺牲的靠谱长辈也和大圣一样是有担当重情义的真英雄最后跟大家分享一个故事几年前我一个朋友激动的告诉我他参与美术设计的一个游戏爆了我当时看完初版演示就被深深震撼成为朋友圈第一个自发替他宣传的人后来他离开了项目组这两年我们已失联但是我相信他肯定也已经通关了这个游戏像八戒回到这里回想起当年的林林种种跟我一样泪眼朦胧#黑神话悟空##游戏##黑神话是给看86版西游长大的孩子最美的情书#L塔罗小王子Jasper的微博视频,,,,"黑神话悟空,游戏,黑神话是给看86版西游长大的孩子最美的情书",2,3,9,2024-09-11 05:47,微博视频号,,"http://f.video.weibocdn.com/o0/hSEYBNbWlx08hVn4iwaY0104120053KU0E010.mp4?label=mp4_hd&template=360x344.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079213&ssig=TCenETbAFw&KID=unistore,video",,广东,黄V
5077294626636551,OwqMKrQt9,6212039085,我爱吃饭vav,#微博头像挂件#我正在使用“黑神话悟空”头像挂件，你也快来戴上试试吧~O头像挂件：黑神话悟空,,,,微博头像挂件,0,1,0,2024-09-11 05:47,微博会员中心,,,,广西,普通用户
5077293754483241,OwqLliOil,2034520857,80生的心在飞,#黑神话悟空清空男人私房钱#3A游戏作为影视娱乐的一种形式其实也是丰俭由人，有硬核玩家在8K私人影院里玩光是8K投影仪音响功放这些不算主机的外围设备都少说100万打底。,,,,黑神话悟空清空男人私房钱,0,0,0,2024-09-11 05:43,微博轻享版,,,,加拿大,普通用户
5077292495929970,OwqJjoSEG,1293528590,Vannie_Q媚兒,二周目过关！#二周目#黑神话悟空超话,,株洲·中国人民银行,,二周目,0,0,2,2024-09-11 05:38,黑神话悟空超话,"https://wx4.sinaimg.cn/large/4d19ae0egy1htjc3gk54vj20zk0m8whb.jpg,https://wx2.sinaimg.cn/large/4d19ae0egy1htjc3gzdpmj20zk0m8jtu.jpg,https://wx1.sinaimg.cn/large/4d19ae0egy1htjc3heep9j20zk0m841v.jpg,https://wx4.sinaimg.cn/large/4d19ae0egy1htjc3fwpo1j20zk0m8wic.jpg,https://wx4.sinaimg.cn/large/4d19ae0egy1htjc3i0aayj20zk0m8tbo.jpg,https://wx2.sinaimg.cn/large/4d19ae0egy1htjc3ihcmsj20zk0m8n0m.jpg",,,湖南,普通用户
5077288611742451,OwqD37ji3,5370547595,鬼谷子兔爷,黑神话悟空的精神内核太红了L鬼谷子兔爷的微博视频,,,,,3,0,34,2024-09-11 05:23,微博视频号,,"http://f.video.weibocdn.com/o0/4vLnHhjzlx08hVlE1K7u01041201X5fz0E010.mp4?label=mp4_720p&template=1280x640.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079213&ssig=BnHJHWBaKK&KID=unistore,video",,广西,金V
5077288607547692,OwqD2vFuY,5165542470,LHJ的猫,#黑神话悟空#一定会完成的！,,,,黑神话悟空,6,1,6,2024-09-11 05:23,Android,"https://wx3.sinaimg.cn/large/005DA5z8gy1htjbmb22orj32bcb6s1l5.jpg,https://wx1.sinaimg.cn/large/005DA5z8gy1htjbmckdt5j32bc4pg4qr.jpg,https://wx3.sinaimg.cn/large/005DA5z8gy1htjbme95jpj32bc6pox6s.jpg,https://wx2.sinaimg.cn/large/005DA5z8gy1htjbmg2gimj32bc564x6r.jpg,https://wx3.sinaimg.cn/large/005DA5z8gy1htjbmht3rnj32bc6k4x6t.jpg,https://wx4.sinaimg.cn/large/005DA5z8gy1htjbmjxl1yj32bc668u10.jpg,https://wx1.sinaimg.cn/large/005DA5z8gy1htjbmlhty2j32bc4h4hdv.jpg",,,贵州,普通用户
5077522945413508,OwwJ0mIiE,6999109383,不到中午不起,#微博头像挂件#我正在使用“黑神话悟空”头像挂件，你也快来戴上试试吧~O头像挂件：黑神话悟空,,,,微博头像挂件,0,1,0,2024-09-11 20:54,微博会员中心,,,,湖北,普通用户
5077522918672216,OwwIXAo2s,7534298878,WXY060221,黑神话悟空超话LWXY060221的微博视频,,,,,0,0,0,2024-09-11 20:54,黑神话悟空超话,,"http://f.video.weibocdn.com/o0/QrmIIu1hlx08hWnAikFO01041200AvHV0E010.mp4?label=mp4_720p&template=1600x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079228&ssig=mioa7xwTyT&KID=unistore,video",,辽宁,普通用户
5077522882498839,OwwIUau3R,2643343857,天生打酱油,#微博头像挂件#我正在使用“黑神话悟空”头像挂件，你也快来戴上试试吧~O头像挂件：黑神话悟空,,,,微博头像挂件,0,2,0,2024-09-11 20:54,微博会员中心,,,,浙江,普通用户
5077522737792306,OwwIFwH8m,6072222944,galaxy_qin,《黑神话-悟空》高清电影版。时长3小时！强烈推荐！L环球纪录频道的微博视频,,,,,0,0,0,2024-09-11 20:53,微博视频号,,"http://f.video.weibocdn.com/o0/9GP5AUDblx08hTNpvbpm0104122q895i0E0R0.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1Cx9YB1mmR49jS&Expires=1726079186&ssig=osV0yJYn52&KID=unistore,video",,辽宁,黄V
5077522693753112,OwwIBfKm4,5473349086,Ternugagara,黑神话悟空的月饼还送了三张明信片，好精致！,,,,,0,0,1,2024-09-11 20:53,iPhone 15 Plus,"https://wx3.sinaimg.cn/large/005YpC7Ygy1htk2hx7ltcj32c03404qr.jpg,https://wx2.sinaimg.cn/large/005YpC7Ygy1htk2hwl5o6j32c0340hdv.jpg,https://wx3.sinaimg.cn/large/005YpC7Ygy1htk2hvyab7j32c1341qv6.jpg,https://wx3.sinaimg.cn/large/005YpC7Ygy1htk2hv8fsvj32c13414qr.jpg,https://wx3.sinaimg.cn/large/005YpC7Ygy1htk2hxzc98j32c0340kjn.jpg,https://wx1.sinaimg.cn/large/005YpC7Ygy1htk2iu2qf8j32c13411kz.jpg",,,江苏,普通用户
5077522540134899,OwwIm0z5N,7562236092,狗狗大萝莉阿,太上老君的金丹还没练出来，Ai老君已经练出来了#黑神话悟空##黑神话四妹#,,,,"黑神话悟空,黑神话四妹",1,5,78,2024-09-11 20:52,,https://wx3.sinaimg.cn/large/008fMn3Sgy1htk2his96dj30yp1kwgpx.jpg,,,江苏,红V
5077522219794499,OwwHPF5ZN,1927342024,雨城警方,【#山西团队4天画140平黑神话悟空墙绘#：用我们的画笔点亮我们的城市】9月11日，山西大同，大同一团队坚持近10年，义务为大同画近50幅墙绘作品，引众网友围观。团队画师袁女士介绍道，随着近日黑神话悟空火爆出圈，山西也迎来了一波文旅热，这对当地文旅来讲是一个全新的起点。团队近期围绕黑神话悟空相关题材，赶工出5幅作品，为山西文旅“上分”。袁女士表示，在创作过程中也遇到不少挫折，但是当作品完整呈现在广大市民、粉丝面前时一切付出都值得。同时，也希望让众多网友认识大同、了解大同、爱上大同。@巨浪视频L巨浪视频的微博视频,,,巨浪视频,山西团队4天画140平黑神话悟空墙绘,0,0,0,2024-09-11 20:51,Android,,"http://f.video.weibocdn.com/o0/ixOVQDrylx08hWdQhS48010412019jr20E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079228&ssig=yGLhPY2gFG&KID=unistore,video",,,蓝V
5077522180213888,OwwHM0TDO,6126290685,电影解密师,中国神话海外出圈据说，今天不少外国网友都在打听一只“猴子”的身世~#综艺节目##黑神话悟空#L电影解密师的微博视频,,,,"综艺节目,黑神话悟空",0,0,0,2024-09-11 20:51,微博视频号,,"http://f.video.weibocdn.com/u0/0yvBrjhRgx08hWnnELn201041200man00E010.mp4?label=mp4_720p&template=576x768.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079228&ssig=64hW88kT49&KID=unistore,video",,重庆,红V
5077522096329877,OwwHDqyGN,2086733693,河南鹤壁平安开发区,提醒您：近期，《黑神话：悟空》正式上线之后快速登顶热搜，有不法分子假扮该游戏卖家，在二手平台以出售礼品卡充值的方式低价出售该游戏。一旦玩家确认收货，卖家便会迅速在平台上将已售出的游戏进行退货处理，并将买家拉黑。不要轻信“高价收购游戏账号”、“低价购买游戏装备”“免费领取游戏皮肤”的广告，游戏交易要通过正规或官方网站操作。如有疑问，请拨打全国反诈预警专线96110。,,,,,0,0,0,2024-09-11 20:51,HUAWEI Mate 40,,,,,蓝V
5077522093966602,OwwHDgDTs,1353576223,股道叶开,2024国产电影《黑神话-悟空》（高清完整版）L优佳80的微博视频#坚持运动打卡#,,,,坚持运动打卡,2,1,2,2024-09-11 20:51,微博视频号,,"http://f.video.weibocdn.com/o0/LdTjzOR6lx08hQOAUhqM0104122pSH6u0E0R0.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079228&ssig=0wfY%2BchHkB&KID=unistore,video",,四川,红V
5077280163889386,OwqpqgjO2,1219945323,兵冰20184,#微博头像挂件#我正在使用“黑神话悟空”头像挂件，你也快来戴上试试吧~O头像挂件：黑神话悟空,,,,微博头像挂件,0,1,0,2024-09-11 04:49,微博会员中心,,,,北京,普通用户
5077276438036700,OwqjpxIIc,7792271158,茄祺吃亓,#微博头像挂件#我正在使用“黑神话悟空”头像挂件，你也快来戴上试试吧~O头像挂件：黑神话悟空,,,,微博头像挂件,0,1,0,2024-09-11 04:34,微博会员中心,,,,新疆,普通用户
5077272723456254,Owqdqev82,5370547595,鬼谷子兔爷,凤凰网科技记者让这个网名叫@熬拜不是鳌拜的网民来发视频演示了用华为三折叠加疑是上华为云之后就可以玩黑神话悟空前提是要有5G网络L鬼谷子兔爷的微博视频,,,熬拜不是鳌拜,,168,57,755,2024-09-11 04:20,微博视频号,,"http://f.video.weibocdn.com/o0/UReki3a5lx08hVhjjF6U01041200shB60E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1726079211&ssig=uAmCmx%2Bo3z&KID=unistore,video",,广西,金V
5077272635113676,OwqdhlsiE,6042105345,我是大腿快来抱,黑神话悟空终于登场了！268的价格你觉得合适吗？#单机游戏##游戏鉴赏家##黑神话悟空##游戏#L我是大腿快来抱的微博视频,,,,"单机游戏,游戏鉴赏家,黑神话悟空,游戏",0,0,0,2024-09-11 04:19,微博视频号,,"http://f.video.weibocdn.com/o0/C86LyPCPlx08hVhhQwIM01041200fbHs0E010.mp4?label=mp4_720p&template=576x1024.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079243&ssig=F7e0oiLcTT&KID=unistore,video",,北京,红V
5077271982112834,Owqce8RDY,5909081357,伱的脑袋有问题,二周目，耗时107小时，全成就#黑神话悟空#,,,,黑神话悟空,0,0,0,2024-09-11 04:17,Xiaomi 14 Ultra,"https://wx2.sinaimg.cn/large/006rTTZPly1htj9sko3orj30u01uogs7.jpg,https://wx4.sinaimg.cn/large/006rTTZPly1htj9sl5arlj31we1o04qp.jpg",,,山东,普通用户
5077270772843056,OwqahbVBK,6042105289,欧美电影馆,属于中国人的科幻电影与3A大作，我们都已拥有#流浪地球##黑神话##黑神话#·悟空###电影#L欧美电影馆的微博视频,,,,"流浪地球,黑神话,电影",0,0,0,2024-09-11 04:12,微博视频号,,"http://f.video.weibocdn.com/o0/qBOSvSnSlx08hVgMnT200104120017LJ0E010.mp4?label=mp4_720p&template=720x1016.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079243&ssig=keT1eTIhST&KID=unistore,video",,北京,金V
5077268063847061,Owq5Ug8Nn,5833182769,福州摄影菌,#黑神话悟空#一周目终于打完了。花了差不多40小时。小朋友你为什么一个人坐在这，你爹妈呢？,,,,黑神话悟空,1,31,78,2024-09-11 04:01,,"https://wx4.sinaimg.cn/large/006mLrj3gy1htj9aj2kudj30qo1aojvd.jpg,https://wx4.sinaimg.cn/large/006mLrj3gy1htjwjah5wyj30i80ksgo0.jpg,https://wx1.sinaimg.cn/large/006mLrj3gy1htjwja68u6j30kq0ok0uk.jpg",,,福建,红V
5077267645203255,Owq5elPBt,1999959193,嘉兴咖啡爸爸,【#小区地库水太多业主说像花果山#】你们黑神话·悟空打到哪关了？有没有到跟八戒一起重游花果山那里？嘉兴嘉善枫尚学府小区的陈先生说，他一到小区地下车库，就感觉来到了花果山，为什么呢？因为花果山有个水帘洞...1818黄金眼L1818黄金眼的微博视频,,,,小区地库水太多业主说像花果山,1,1,0,2024-09-11 04:00,微博视频号,,"http://f.video.weibocdn.com/o0/dftwxuAjlx08hUkPKoJO01041201eqvs0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079243&ssig=wJ4uAPpoD%2B&KID=unistore,video",,浙江,金V
5077507190292852,OwwjB1ebq,7792900269,大潮视频,"【小调查：大同的车牌是什么？】#山西团队4天画140平黑神话悟空墙绘#9月11日，山西大同，团队4天画140平黑神话悟空墙绘,为山西文旅“上分”引众网友围观，团队近期围绕黑神话悟空相关题材，已赶工出5幅作品。据了解，团队已坚持近10年，义务为大同画近50幅墙绘作品。小调查：大同的车牌是什么？",,,,山西团队4天画140平黑神话悟空墙绘,0,0,0,2024-09-11 19:51,微博云剪,,,,,蓝V
5077507179285621,OwwjzCXC5,1970832281,西部大开发杂志,"【小调查：大同的车牌是什么？】#山西团队4天画140平黑神话悟空墙绘#9月11日，山西大同，团队4天画140平黑神话悟空墙绘,为山西文旅“上分”引众网友围观，团队近期围绕黑神话悟空相关题材，已赶工出5幅作品。据了解，团队已坚持近10年，义务为大同画近50幅墙绘作品。小调查：大同的车牌是什么？",,,,山西团队4天画140平黑神话悟空墙绘,0,0,0,2024-09-11 19:51,微博云剪,,,,,蓝V
5077507172208854,Owwjz9gCG,7467694254,西部决策D财经,"【小调查：大同的车牌是什么？】#山西团队4天画140平黑神话悟空墙绘#9月11日，山西大同，团队4天画140平黑神话悟空墙绘,为山西文旅“上分”引众网友围观，团队近期围绕黑神话悟空相关题材，已赶工出5幅作品。据了解，团队已坚持近10年，义务为大同画近50幅墙绘作品。小调查：大同的车牌是什么？",,,,山西团队4天画140平黑神话悟空墙绘,0,0,0,2024-09-11 19:51,微博云剪,,,,,蓝V
5077507103526687,OwwjseNs3,1838672663,华夏时报,【《黑神话：悟空》受两岸热捧国台办：毕竟都是读四大名著长大的中国人】据央视新闻，9月11日，国务院台办举行例行新闻发布会。有记者问：最近大陆企业出品的游戏《黑神话：悟空》广受热捧，也受到岛内业界和民众的关注热议，有岛内舆论希望两岸加强文化产业合作，共同挖掘中华文化宝藏。请问对此有何评论？发言人陈斌华表示，大陆企业出品的3A游戏《黑神话：悟空》近期开始全球发售，广受全球玩家关注和热议，也受到岛内青年、游戏爱好者的追捧和好评。一方面是游戏本身制作精良、体验感好、趣味性强；另一方面是取材于《西游记》的故事和人物角色，融入了大量古代建筑、东方美学、国风音乐等中华文化元素，岛内玩家很熟悉、易亲近，毕竟大家都是读着四大名著长大的中国人，许多人在儿时都梦想拥有一根神通广大的金箍棒。L华夏时报的微博视频,,,,,0,0,0,2024-09-11 19:51,微博视频号,,"http://f.video.weibocdn.com/o0/GxR0TEnNlx08hWjgPs1W01041200r1LV0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079250&ssig=1E9XjlqGZi&KID=unistore,video",,,蓝V
5077506808088040,OwwiYxW4g,1499104401,新浪军事,#悟空动捕演员殷凯谈纵横精神#【黑神话虎先锋动捕演员谈表演经历：将猫科动物习性与人性结合】近日，国产游戏《黑神话：悟空》全球推出，一上线就打破国产游戏销售纪录。动捕演员殷凯表示，自己在游戏中演绎了多个角色。23日，新京报记者对话殷凯，他表示，这款游戏留给动捕演员很大创作空间。殷凯称，在动捕表演中，有些动作比较费体力，有些动作违背人体的运动规律，有些动作需要借助道具，还需要考虑人物性格塑造。《黑神话：悟空》的动捕拍摄周期长达4年，平均1个多月拍摄1次，每次拍摄几天时间。（记者：闫沫琛制作：高晨曦）L新京报我们视频的微博视频,,,,悟空动捕演员殷凯谈纵横精神,2,0,14,2024-09-11 19:50,微博视频号,,"http://f.video.weibocdn.com/o0/mIc9eFcElx08hrZQOctW010412012V1R0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079250&ssig=vcFlFk1bjg&KID=unistore,video",,,蓝V
5077506753564419,OwwiTeXgD,2075214645,cd颦儿,2024.9.11下午，结束本次山西之旅，完美收官。山西古建筑占全国古建筑的85%以上，不身临其境，无法感受到其博大精深的历史文化和精美绝伦的历代古建筑。不来不知道，一来吓一跳，真的被震撼到了！山西的旅游资源被严重低估了，如果不是《黑神话-悟空》，山西很多国宝级古建筑还深藏不露，不为大多数国人所知，如今“小荷才露尖尖角”，还有更多历史悠久的古建筑等待修缮、更新和开发。以下是印象深刻的部分精华景点。,,,,,0,0,0,2024-09-11 19:50,iPhone客户端,"https://wx4.sinaimg.cn/large/7bb14335ly1htk0llgilzj23402c0e84.jpg,https://wx3.sinaimg.cn/large/7bb14335ly1htk0jj4u4lj233o23yb2a.jpg,https://wx1.sinaimg.cn/large/7bb14335ly1htk0cp7faoj23402c0x6q.jpg,https://wx3.sinaimg.cn/large/7bb14335ly1htk0d70bmkj22c03407wj.jpg,https://wx4.sinaimg.cn/large/7bb14335ly1htk0cjio9lj21zf1sn7wi.jpg,https://wx3.sinaimg.cn/large/7bb14335ly1htk0kao3y4j22c0340nph.jpg,https://wx3.sinaimg.cn/large/7bb14335ly1htk0cdjmvaj22c0340kjm.jpg,https://wx3.sinaimg.cn/large/7bb14335ly1htk0c66kuej22lg1xi4qq.jpg,https://wx2.sinaimg.cn/large/7bb14335ly1htk0jmx10cj221p2i3npd.jpg",,,陕西,普通用户
5077506749367991,OwwiSDj2D,1259295385,新浪博客,#悟空动捕演员殷凯谈纵横精神#近日，《黑神话·悟空》上线后爆火。山东淄博小伙殷凯，担任了该游戏的动捕演员，承担了主角“天命人”和一些精英怪的动捕工作。殷凯表示，拍了四五年，自己能够参演感觉非常自豪。L新华网的微博视频,,,,悟空动捕演员殷凯谈纵横精神,2,0,0,2024-09-11 19:50,微博视频号,,"http://f.video.weibocdn.com/o0/TRclrSFalx08hsXPiYjS01041200avdy0E010.mp4?label=mp4_ld&template=360x640.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079250&ssig=aRSoypbmI0&KID=unistore,video",,,蓝V
5077506721843360,OwwiQ7JxC,1154814271,新浪新闻客户端,#悟空动捕演员殷凯谈纵横精神#【黑神话悟空取景地游客暴增超十倍】近期，首个国产3A游戏《黑神话：悟空》带动了主要取景地山西的古建筑旅游热，吸引不少网友尤其是年轻人前来打卡。《黑神话：悟空》在山西晋城有三处取景地，视频中的画面，就取景于晋城的玉皇庙。据了解，这段时间来玉皇庙参观的游客，是之前的十倍之多。（央视网）L央视网的微博视频,,,,悟空动捕演员殷凯谈纵横精神,0,1,0,2024-09-11 19:50,微博视频号,,"http://locallimit.us.sinaimg.cn/o0/6gDyOhiJlx08hKseM6be01041200OhJZ0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079250&ssig=adF8XvDCqe&KID=unistore,video",,,蓝V
5077506661027431,OwwiK4jht,7467277921,西部决策,"【小调查：大同的车牌是什么？】#山西团队4天画140平黑神话悟空墙绘#9月11日，山西大同，团队4天画140平黑神话悟空墙绘,为山西文旅“上分”引众网友围观，团队近期围绕黑神话悟空相关题材，已赶工出5幅作品。据了解，团队已坚持近10年，义务为大同画近50幅墙绘作品。小调查：大同的车牌是什么？",,,,山西团队4天画140平黑神话悟空墙绘,0,0,48,2024-09-11 19:49,微博网页版,,,,,蓝V
5077490102703013,OwvS2blaZ,7632717914,汉卿DDIY,今日主题“黑神话悟空”黑神话悟空超话绘画超话#原创#,,酒泉,,原创,0,0,0,2024-09-11 18:43,绘画超话,"https://wx4.sinaimg.cn/large/008ky6Bsly1htjypsvn3oj30u01din7l.jpg,https://wx2.sinaimg.cn/large/008ky6Bsly1htjypvxkeej30u014b7eo.jpg,https://wx3.sinaimg.cn/large/008ky6Bsly1htjypzf0r0j30u013zqe9.jpg,https://wx2.sinaimg.cn/large/008ky6Bsly1htjyq23dhmj30u01bbqee.jpg",,,甘肃,普通用户
5077490053680804,OwvRXfrxO,5560654372,壹切皆为虚幻-天命单手脑瘫,百眼魔君？你看我电不电你就完事了！黄龙铠甲太帅辣！#黑神话悟空创作者激励##新星闪光计划#L壹切皆为虚幻-天命单手脑瘫的微博视频,,,,"黑神话悟空创作者激励,新星闪光计划",0,0,0,2024-09-11 18:43,微博视频号,,"http://f.video.weibocdn.com/o0/4rgdJxqvlx08hWeBOAsg01041205L5uk0E030.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1726079263&ssig=UT1aE9apRa&KID=unistore,video",,四川,黄V
5077489602793408,OwvRebIGY,6095354527,Thatsterrible_,取了真经真假如幻封了神佛神思难安成了大道大地凋零依然得了千秋功名千千万生灵涂炭44小时一周目结束，对我来说，它已经不止于第九艺术了黑神话悟空超话#黑神话悟空#,,,,黑神话悟空,0,0,1,2024-09-11 18:41,黑神话悟空超话,"https://wx1.sinaimg.cn/large/006Evu9Ngy1htjydnv3vyj31hc0u0wkb.jpg,https://wx3.sinaimg.cn/large/006Evu9Ngy1htjydix8k8j31hc0u0gsd.jpg,https://wx3.sinaimg.cn/large/006Evu9Ngy1htjydjbhqoj31hc0u0n9r.jpg,https://wx2.sinaimg.cn/large/006Evu9Ngy1htjydjpgzhj31hc0u0wmy.jpg,https://wx1.sinaimg.cn/large/006Evu9Ngy1htjydk3q8oj31hc0u0drh.jpg,https://wx3.sinaimg.cn/large/006Evu9Ngy1htjydkhp9lj31hc0u076u.jpg,https://wx1.sinaimg.cn/large/006Evu9Ngy1htjydku8o1j31hc0u0jxe.jpg,https://wx1.sinaimg.cn/large/006Evu9Ngy1htjydl8nyyj31hc0u0teu.jpg,https://wx3.sinaimg.cn/large/006Evu9Ngy1htjydllka5j31hc0u0tdj.jpg",,,上海,普通用户
